Level_Code,University,City,Course,Faculty,Local_Fees,Int_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade_1,Prerequisite_2_grade_2,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes/path,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
BA,Charles Darwin University,Online,Bachelor of Humanitarian Aid and Development,"College of Indigenous Futures, Arts and Society",CSP supported,"25,328.00",AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-humanitarian-aid-and-development-whad01-2021,English,A,"The Bachelor of Humanitarian Aid and Development is an inter-disciplinary degree that will teach you to understand, critically analyse and apply concepts of community development, humanitarian practice and development aid.","Graduates exit the program with a foundation in community work, human service delivery and international humanitarian practice. Career opportunities include working for non-government organisations (NGOs) and government agencies in the field of community development and international humanitarian assistance and development aid. The degree provides an excellent basis to pursue a higher degree in allied fields including emergency and disaster management, humanitarian and development aid as well as international relations.",Australia,Yes,Yes,Yes,Yes,Yes,
BA,Charles Darwin University,Darwin,Bachelor of Medical Laboratory Science,College of Health and Human Sciences,CSP supported,"31,000.00",AUD,Years,4.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-medical-laboratory-science-wmlsc1-2021,English,A,"Medical Laboratory Scientists work in a range of areas in pathology, including haematology, clinical chemistry, microbiology, histology and serology. They are skilled in performing tests on both human and veterinary specimens, such as blood, tissues and bodily fluids to assist in the diagnosis of disease and provide information about the treatment options. The results of these tests provide physicians with the essential information they need to treat, monitor and prevent disease.","Graduating from this course may lead to career opportunities in the identification and diagnosis of disease and pathogens, medical research, forensic pathology, public health and the pharmaceutical industry.",Australia,No,Yes,No,Yes,Yes,
HONS,Charles Darwin University,Darwin,Bachelor of Medical Laboratory Science Honours,College of Health and Human Sciences,CSP supported,N/A,AUD,Years,4.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-medical-laboratory-science-honours-vmlsh1-2021,English,D,"There is no direct entry into this course, it is only available by internal course transfer.",Not provided in the website,Australia,No,Yes,No,Yes,Yes,
BA,Charles Darwin University,Darwin,Bachelor of Midwifery,College of Nursing and Midwifery,CSP supported,"32,320.00",AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-midwifery-wmidw1-2021,English,A,"Through a partnership approach, midwives provide woman centred, evidence based care for women and babies throughout the childbearing journey in a variety of settings. Midwives play an important role in promoting the health and wellbeing of women and their families by supporting the woman's childbearing choices and providing expertise around pregnancy, birth, postnatal and the newborn period. Midwives collaborate with other health professionals to continue midwifery care in complex situations.","Graduating from this course may lead to career opportunities in roles including midwifery group practice, homebirth and working in public or private hospitals.",Australia,Yes,Yes,Yes,Yes,Yes,
BA,Charles Darwin University,Online,Bachelor of Midwifery,College of Nursing and Midwifery,CSP supported,"32,320.00",AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-midwifery-wmidw1-2021,English,A,"Through a partnership approach, midwives provide woman centred, evidence based care for women and babies throughout the childbearing journey in a variety of settings. Midwives play an important role in promoting the health and wellbeing of women and their families by supporting the woman's childbearing choices and providing expertise around pregnancy, birth, postnatal and the newborn period. Midwives collaborate with other health professionals to continue midwifery care in complex situations.","Graduating from this course may lead to career opportunities in roles including midwifery group practice, homebirth and working in public or private hospitals.",Australia,Yes,Yes,Yes,Yes,Yes,
HONS,Charles Darwin University,Online,Bachelor of Midwifery Honours,College of Nursing and Midwifery,CSP supported,N/A,AUD,Years,1.0,Year,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-midwifery-honours-vmidh1-2021,English,D,The Bachelor of Midwifery Honours is designed to extend knowledge gained through your undergraduate midwifery education. You will undertake the program in partnership with an experienced midwife academic who will provide mentoring and an introduction to research with a midwifery focus of your choice. The course addresses foundation research concepts required for higher level research studies. This encompasses:,Completion of a high quality honours degree can lead directly to entry to Doctor of Philosophy programs or prepare students for career opportunities as a research midwife. An Honours degree extends clinical knowledge in a specific area and can enhance your practicein your chosen clinical area.,Australia,Yes,Yes,Yes,Yes,Yes,
BA,Charles Darwin University,Darwin,Bachelor of Nursing,College of Nursing and Midwifery,CSP supported,"32,320.00",AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-nursing-wnur01-2021,English,A,The Nursing and Midwifery Board of Australia have made changes to the English language skills registration standard. Please refer to their website for further information www.nursingmidwiferyboard.gov.au/Registration-Standards/English-language-skills.aspx.,"Graduating from this course may lead to career opportunities in public and private hospitals and medical clinics in areas such as mental health, community health, acute and chronic care.",Australia,Yes,Yes,Yes,Yes,Yes,
BA,Charles Darwin University,Sydney,Bachelor of Nursing,College of Nursing and Midwifery,CSP supported,"32,320.00",AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-nursing-wnur01-2021,English,A,The Nursing and Midwifery Board of Australia have made changes to the English language skills registration standard. Please refer to their website for further information www.nursingmidwiferyboard.gov.au/Registration-Standards/English-language-skills.aspx.,"Graduating from this course may lead to career opportunities in public and private hospitals and medical clinics in areas such as mental health, community health, acute and chronic care.",Australia,Yes,Yes,Yes,Yes,Yes,
BA,Charles Darwin University,Online,Bachelor of Nursing,College of Nursing and Midwifery,CSP supported,"32,320.00",AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-nursing-wnur01-2021,English,A,The Nursing and Midwifery Board of Australia have made changes to the English language skills registration standard. Please refer to their website for further information www.nursingmidwiferyboard.gov.au/Registration-Standards/English-language-skills.aspx.,"Graduating from this course may lead to career opportunities in public and private hospitals and medical clinics in areas such as mental health, community health, acute and chronic care.",Australia,Yes,Yes,Yes,Yes,Yes,
HONS,Charles Darwin University,Online,Bachelor of Nursing Honours,College of Nursing and Midwifery,CSP supported,N/A,AUD,Years,1.0,Year,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-nursing-honours-vnurh1-2021,English,D,The Bachelor of Nursing Honours is designed to extend knowledge gained through your undergraduate nursing education. You will undertake the program in partnership with an experienced nurse academic who will provide mentoring and an introduction to research with a nursing focus of your choice. The course addresses foundation research concepts required for higher level research studies. This encompasses:,Completion of a high quality honours degree can lead directly to entry to Doctor of Philosophy programs or prepare students for career opportunities as a research nurse. An Honours degree extends clinical knowledge in a specific area and can enhance your practicein your chosen clinical area.,Australia,Yes,Yes,Yes,Yes,Yes,
BA,Charles Darwin University,Darwin,Bachelor of Psychological Science,College of Health and Human Sciences,CSP supported,"28,224.00",AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-psychological-science-wpsys1-2021,English,A,"In the Bachelor of Psychological Science, you will develop an integrated understanding of human behaviour including social-cultural perspective, motivations, health and psychopathology as well as the fundamental premise of psychology as an empirically based science.","Graduating from this course may lead to career opportunities in child and family services, child protection, community health and welfare, drug and alcohol, disability and rehabilitation services, health service management, research and evaluation, policy and planning, human resources management and marketing.",Australia,Yes,Yes,Yes,Yes,Yes,
BA,Charles Darwin University,Online,Bachelor of Psychological Science,College of Health and Human Sciences,CSP supported,"28,224.00",AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-psychological-science-wpsys1-2021,English,A,"In the Bachelor of Psychological Science, you will develop an integrated understanding of human behaviour including social-cultural perspective, motivations, health and psychopathology as well as the fundamental premise of psychology as an empirically based science.","Graduating from this course may lead to career opportunities in child and family services, child protection, community health and welfare, drug and alcohol, disability and rehabilitation services, health service management, research and evaluation, policy and planning, human resources management and marketing.",Australia,Yes,Yes,Yes,Yes,Yes,
HONS,Charles Darwin University,Darwin,Bachelor of Psychological Science Honours,College of Health and Human Sciences,CSP supported,N/A,AUD,Years,1.0,Year,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-psychological-science-honours-vpssh1-2021,English,D,"Are you a high achieving psychology student, wanting to distinguish yourself from other graduates and pursue a rewarding career as a clinical psychologist or in other professions? If yes, then the Bachelor of Psychological Science (Honours) could be the next step for you.","After graduating, you will have the knowledge and skills to work in areas relevant to human health and wellbeing such as health, counselling, education, sport, marketing, policy, forensic, youth work, justice systems, service delivery, human resource management and research. Depending on your chosen area, you could work in a wide variety of contexts including private practice as a provisional registered psychologist, state/territory and federal government agencies, community organisations, hospitals, businesses, schools and universities.  	Completing the honours program gives you access to exciting specialised graduate and postgraduate studies. If you complete your honours with at least a high 2A, you can also continue your studies by undertaking specialised postgraduate courses including the Masters of Psychology (Clinical) or choose a career in research by embarking on a PhD including the PhD/MPsych (Clinical).",Australia,Yes,Yes,Yes,Yes,Yes,
HONS,Charles Darwin University,Online,Bachelor of Psychological Science Honours,College of Health and Human Sciences,CSP supported,N/A,AUD,Years,1.0,Year,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-psychological-science-honours-vpssh1-2021,English,D,"Are you a high achieving psychology student, wanting to distinguish yourself from other graduates and pursue a rewarding career as a clinical psychologist or in other professions? If yes, then the Bachelor of Psychological Science (Honours) could be the next step for you.","After graduating, you will have the knowledge and skills to work in areas relevant to human health and wellbeing such as health, counselling, education, sport, marketing, policy, forensic, youth work, justice systems, service delivery, human resource management and research. Depending on your chosen area, you could work in a wide variety of contexts including private practice as a provisional registered psychologist, state/territory and federal government agencies, community organisations, hospitals, businesses, schools and universities.  	Completing the honours program gives you access to exciting specialised graduate and postgraduate studies. If you complete your honours with at least a high 2A, you can also continue your studies by undertaking specialised postgraduate courses including the Masters of Psychology (Clinical) or choose a career in research by embarking on a PhD including the PhD/MPsych (Clinical).",Australia,Yes,Yes,Yes,Yes,Yes,
BA,Charles Darwin University,Darwin,Bachelor of Public Health,College of Health and Human Sciences,CSP supported,"30,240.00",AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-public-health-wpubh1-2021,English,A,"If you are interested in connecting with communities and working to develop innovative and evidence-based health strategies, CDU's Bachelor of Public Health is perfect for you.","Graduating from this course may lead to career opportunities in areas such as Primary and Community health centres, Health project officer, Health promotion practitioner, Health policy development, Education facilities, Mental health settings, Alcohol and drug services, Non-government organisations, Universities and research facilities, Research officer, Rural and remote health settings, Corporate and industrial settings, Supported employment and government departments.",Australia,Yes,Yes,Yes,Yes,Yes,
BA,Charles Darwin University,Online,Bachelor of Public Health,College of Health and Human Sciences,CSP supported,"30,240.00",AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-public-health-wpubh1-2021,English,A,"If you are interested in connecting with communities and working to develop innovative and evidence-based health strategies, CDU's Bachelor of Public Health is perfect for you.","Graduating from this course may lead to career opportunities in areas such as Primary and Community health centres, Health project officer, Health promotion practitioner, Health policy development, Education facilities, Mental health settings, Alcohol and drug services, Non-government organisations, Universities and research facilities, Research officer, Rural and remote health settings, Corporate and industrial settings, Supported employment and government departments.",Australia,Yes,Yes,Yes,Yes,Yes,
BA,Charles Darwin University,Darwin,Bachelor of Social Work,College of Health and Human Sciences,CSP supported,"25,832.00",AUD,Years,4.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-social-work-wscwk1-2021,English,A,"As a social worker, you will work with people to achieve changes to improve their lives. You will guide and support the individual client, family, or community to meet their goals.","Graduating from this course may lead to career opportunities in areas including child protection, income support, community health, community development, counselling, youth work, mental health, hospital social work, education and corrections.",Australia,Yes,Yes,Yes,Yes,Yes,
BA,Charles Darwin University,Online,Bachelor of Social Work,College of Health and Human Sciences,CSP supported,"25,832.00",AUD,Years,4.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-social-work-wscwk1-2021,English,A,"As a social worker, you will work with people to achieve changes to improve their lives. You will guide and support the individual client, family, or community to meet their goals.","Graduating from this course may lead to career opportunities in areas including child protection, income support, community health, community development, counselling, youth work, mental health, hospital social work, education and corrections.",Australia,Yes,Yes,Yes,Yes,Yes,
BA,Charles Darwin University,Darwin,Bachelor of Humanitarian Aid and Development,"College of Indigenous Futures, Arts and Society",CSP supported,"25,328.00",AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-humanitarian-aid-and-development-whad01-2021,English,A,"The Bachelor of Humanitarian Aid and Development is an inter-disciplinary degree that will teach you to understand, critically analyse and apply concepts of community development, humanitarian practice and development aid.","Graduates exit the program with a foundation in community work, human service delivery and international humanitarian practice. Career opportunities include working for non-government organisations (NGOs) and government agencies in the field of community development and international humanitarian assistance and development aid. The degree provides an excellent basis to pursue a higher degree in allied fields including emergency and disaster management, humanitarian and development aid as well as international relations.",Australia,Yes,Yes,Yes,Yes,Yes,
BA,Charles Darwin University,Online,Bachelor of Humanitarian Aid and Development,"College of Indigenous Futures, Arts and Society",CSP supported,"25,328.00",AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-humanitarian-aid-and-development-whad01-2021,English,A,"The Bachelor of Humanitarian Aid and Development is an inter-disciplinary degree that will teach you to understand, critically analyse and apply concepts of community development, humanitarian practice and development aid.","Graduates exit the program with a foundation in community work, human service delivery and international humanitarian practice. Career opportunities include working for non-government organisations (NGOs) and government agencies in the field of community development and international humanitarian assistance and development aid. The degree provides an excellent basis to pursue a higher degree in allied fields including emergency and disaster management, humanitarian and development aid as well as international relations.",Australia,Yes,Yes,Yes,Yes,Yes,
BA,Charles Darwin University,Darwin,Bachelor of Arts,"College of Indigenous Futures, Arts and Society",CSP supported,"25,328.00",AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-arts-warts2-2021,English,A,"The Bachelor of Arts is a highly flexible, new-age degree featuring a choice of nine majors, each offering a unique perspective on the world around you and your role in it. You'll learn how to improve your decision making, generate new ideas, and think critically and creatively. At a time when some jobs are disappearing, others are evolving and new jobs are emerging, these are the transferable skills that will future proof your career.","Graduating from this course may lead to career opportunities in a wide range of fields. The knowledge and skills you acquire through this degree will prepare you for work in a range of government and statutory authorities  such as land councils, museums, training and research organisations, diplomacy, policy advisor, communications, media, or consultancy particularly where these organisations engage with central and northern Australia and Asia. Study with a focus on creative endeavours will support your career as a artist, writer, designer or performer, particularly if you can combine your study with some work in entrepreneurship and business management.",Australia,Yes,Yes,Yes,Yes,Yes,
BA,Charles Darwin University,Online,Bachelor of Arts,"College of Indigenous Futures, Arts and Society",CSP supported,"25,328.00",AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-arts-warts2-2021,English,A,"The Bachelor of Arts is a highly flexible, new-age degree featuring a choice of nine majors, each offering a unique perspective on the world around you and your role in it. You'll learn how to improve your decision making, generate new ideas, and think critically and creatively. At a time when some jobs are disappearing, others are evolving and new jobs are emerging, these are the transferable skills that will future proof your career.","Graduating from this course may lead to career opportunities in a wide range of fields. The knowledge and skills you acquire through this degree will prepare you for work in a range of government and statutory authorities  such as land councils, museums, training and research organisations, diplomacy, policy advisor, communications, media, or consultancy particularly where these organisations engage with central and northern Australia and Asia. Study with a focus on creative endeavours will support your career as a artist, writer, designer or performer, particularly if you can combine your study with some work in entrepreneurship and business management.",Australia,Yes,Yes,Yes,Yes,Yes,
HONS,Charles Darwin University,Darwin,Bachelor of Arts Honours,"College of Indigenous Futures, Arts and Society",CSP supported,"25,328.00",AUD,Years,1.0,Year,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-arts-honours-varth1-2021,English,A,The Bachelor of Arts (Honours) is a one-year course for high-achieving Bachelor of Arts' graduates. It is an opportunity to produce a research project that deeply explores an area of your interest and boost your CV.,"Graduating from this course may lead to career opportunities in a wide range of fields. The knowledge and skills you acquire through this degree will prepare you for a research role in a range of government and statutory authorities such as land councils, museums, training and research organisations, diplomacy, policy advisor, communications, media, or consultancy particularly where these organisations engage with central and northern Australia and Asia.  Completion of honours at the highest levels will open up possibilities of a research career by allowing you to enrol in a PhD.",Australia,Yes,Yes,Yes,Yes,Yes,
HONS,Charles Darwin University,Online,Bachelor of Arts Honours,"College of Indigenous Futures, Arts and Society",CSP supported,"25,328.00",AUD,Years,1.0,Year,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-arts-honours-varth1-2021,English,A,The Bachelor of Arts (Honours) is a one-year course for high-achieving Bachelor of Arts' graduates. It is an opportunity to produce a research project that deeply explores an area of your interest and boost your CV.,"Graduating from this course may lead to career opportunities in a wide range of fields. The knowledge and skills you acquire through this degree will prepare you for a research role in a range of government and statutory authorities such as land councils, museums, training and research organisations, diplomacy, policy advisor, communications, media, or consultancy particularly where these organisations engage with central and northern Australia and Asia.  Completion of honours at the highest levels will open up possibilities of a research career by allowing you to enrol in a PhD.",Australia,Yes,Yes,Yes,Yes,Yes,
DIP,Charles Darwin University,Darwin,Diploma of Arts,"College of Indigenous Futures, Arts and Society",CSP supported,"25,328.00",AUD,Years,1.0,Year,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/diploma-arts-yarts1-2021,English,A,"The Diploma of Arts program offers students a pathway into diverse specialist and interdisciplinary thematic areas including communications, text and digital media; society and culture; digital and global humanities; Indigenous governance and policy; contemporary Indigenous Australian languages and linguistics; digital and creative arts; music, production and performance; and architectural design. As a student, your journey through this program will also develop core communication, critical and creative thinking skills to prepare you to participate in a multi-disciplinary and global workforce.","Graduating from this course may lead to career opportunities in a wide range of fields. The knowledge and skills you acquire through this qualification will begin to prepare you for work in a range of government and statutory authorities such as land councils, museums, training and research organisations, as a policy advisor, or work in diplomacy, communications, media, or consultancy: particularly where these organisations engage with central and northern Australia and Asia. Study with a focus on creative endeavours will support your career as an artist, writer, designer or performer, particularly if you can combine your study with some work in entrepreneurship and business management.",Australia,Yes,Yes,Yes,Yes,Yes,
DIP,Charles Darwin University,Online,Diploma of Arts,"College of Indigenous Futures, Arts and Society",CSP supported,"25,328.00",AUD,Years,1.0,Year,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/diploma-arts-yarts1-2021,English,A,"The Diploma of Arts program offers students a pathway into diverse specialist and interdisciplinary thematic areas including communications, text and digital media; society and culture; digital and global humanities; Indigenous governance and policy; contemporary Indigenous Australian languages and linguistics; digital and creative arts; music, production and performance; and architectural design. As a student, your journey through this program will also develop core communication, critical and creative thinking skills to prepare you to participate in a multi-disciplinary and global workforce.","Graduating from this course may lead to career opportunities in a wide range of fields. The knowledge and skills you acquire through this qualification will begin to prepare you for work in a range of government and statutory authorities such as land councils, museums, training and research organisations, as a policy advisor, or work in diplomacy, communications, media, or consultancy: particularly where these organisations engage with central and northern Australia and Asia. Study with a focus on creative endeavours will support your career as an artist, writer, designer or performer, particularly if you can combine your study with some work in entrepreneurship and business management.",Australia,Yes,Yes,Yes,Yes,Yes,
BA,Charles Darwin University,Darwin,Bachelor of Arts,"College of Indigenous Futures, Arts and Society",CSP supported,"25,328.00",AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-arts-warts2-2021,English,A,"The Bachelor of Arts is a highly flexible, new-age degree featuring a choice of nine majors, each offering a unique perspective on the world around you and your role in it. You'll learn how to improve your decision making, generate new ideas, and think critically and creatively. At a time when some jobs are disappearing, others are evolving and new jobs are emerging, these are the transferable skills that will future proof your career.","Graduating from this course may lead to career opportunities in a wide range of fields. The knowledge and skills you acquire through this degree will prepare you for work in a range of government and statutory authorities  such as land councils, museums, training and research organisations, diplomacy, policy advisor, communications, media, or consultancy particularly where these organisations engage with central and northern Australia and Asia. Study with a focus on creative endeavours will support your career as a artist, writer, designer or performer, particularly if you can combine your study with some work in entrepreneurship and business management.",Australia,Yes,Yes,Yes,Yes,Yes,
BA,Charles Darwin University,Online,Bachelor of Arts,"College of Indigenous Futures, Arts and Society",CSP supported,"25,328.00",AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-arts-warts2-2021,English,A,"The Bachelor of Arts is a highly flexible, new-age degree featuring a choice of nine majors, each offering a unique perspective on the world around you and your role in it. You'll learn how to improve your decision making, generate new ideas, and think critically and creatively. At a time when some jobs are disappearing, others are evolving and new jobs are emerging, these are the transferable skills that will future proof your career.","Graduating from this course may lead to career opportunities in a wide range of fields. The knowledge and skills you acquire through this degree will prepare you for work in a range of government and statutory authorities  such as land councils, museums, training and research organisations, diplomacy, policy advisor, communications, media, or consultancy particularly where these organisations engage with central and northern Australia and Asia. Study with a focus on creative endeavours will support your career as a artist, writer, designer or performer, particularly if you can combine your study with some work in entrepreneurship and business management.",Australia,Yes,Yes,Yes,Yes,Yes,
HONS,Charles Darwin University,Darwin,Bachelor of Arts Honours,"College of Indigenous Futures, Arts and Society",CSP supported,"25,328.00",AUD,Years,1.0,Year,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-arts-honours-varth1-2021,English,A,The Bachelor of Arts (Honours) is a one-year course for high-achieving Bachelor of Arts' graduates. It is an opportunity to produce a research project that deeply explores an area of your interest and boost your CV.,"Graduating from this course may lead to career opportunities in a wide range of fields. The knowledge and skills you acquire through this degree will prepare you for a research role in a range of government and statutory authorities such as land councils, museums, training and research organisations, diplomacy, policy advisor, communications, media, or consultancy particularly where these organisations engage with central and northern Australia and Asia.  Completion of honours at the highest levels will open up possibilities of a research career by allowing you to enrol in a PhD.",Australia,Yes,Yes,Yes,Yes,Yes,
HONS,Charles Darwin University,Online,Bachelor of Arts Honours,"College of Indigenous Futures, Arts and Society",CSP supported,"25,328.00",AUD,Years,1.0,Year,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/bachelor-arts-honours-varth1-2021,English,A,The Bachelor of Arts (Honours) is a one-year course for high-achieving Bachelor of Arts' graduates. It is an opportunity to produce a research project that deeply explores an area of your interest and boost your CV.,"Graduating from this course may lead to career opportunities in a wide range of fields. The knowledge and skills you acquire through this degree will prepare you for a research role in a range of government and statutory authorities such as land councils, museums, training and research organisations, diplomacy, policy advisor, communications, media, or consultancy particularly where these organisations engage with central and northern Australia and Asia.  Completion of honours at the highest levels will open up possibilities of a research career by allowing you to enrol in a PhD.",Australia,Yes,Yes,Yes,Yes,Yes,
DIP,Charles Darwin University,Darwin,Diploma of Arts,"College of Indigenous Futures, Arts and Society",CSP supported,"25,328.00",AUD,Years,1.0,Year,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/diploma-arts-yarts1-2021,English,A,"The Diploma of Arts program offers students a pathway into diverse specialist and interdisciplinary thematic areas including communications, text and digital media; society and culture; digital and global humanities; Indigenous governance and policy; contemporary Indigenous Australian languages and linguistics; digital and creative arts; music, production and performance; and architectural design. As a student, your journey through this program will also develop core communication, critical and creative thinking skills to prepare you to participate in a multi-disciplinary and global workforce.","Graduating from this course may lead to career opportunities in a wide range of fields. The knowledge and skills you acquire through this qualification will begin to prepare you for work in a range of government and statutory authorities such as land councils, museums, training and research organisations, as a policy advisor, or work in diplomacy, communications, media, or consultancy: particularly where these organisations engage with central and northern Australia and Asia. Study with a focus on creative endeavours will support your career as an artist, writer, designer or performer, particularly if you can combine your study with some work in entrepreneurship and business management.",Australia,Yes,Yes,Yes,Yes,Yes,
DIP,Charles Darwin University,Online,Diploma of Arts,"College of Indigenous Futures, Arts and Society",CSP supported,"25,328.00",AUD,Years,1.0,Year,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/diploma-arts-yarts1-2021,English,A,"The Diploma of Arts program offers students a pathway into diverse specialist and interdisciplinary thematic areas including communications, text and digital media; society and culture; digital and global humanities; Indigenous governance and policy; contemporary Indigenous Australian languages and linguistics; digital and creative arts; music, production and performance; and architectural design. As a student, your journey through this program will also develop core communication, critical and creative thinking skills to prepare you to participate in a multi-disciplinary and global workforce.","Graduating from this course may lead to career opportunities in a wide range of fields. The knowledge and skills you acquire through this qualification will begin to prepare you for work in a range of government and statutory authorities such as land councils, museums, training and research organisations, as a policy advisor, or work in diplomacy, communications, media, or consultancy: particularly where these organisations engage with central and northern Australia and Asia. Study with a focus on creative endeavours will support your career as an artist, writer, designer or performer, particularly if you can combine your study with some work in entrepreneurship and business management.",Australia,Yes,Yes,Yes,Yes,Yes,
DIP,Charles Darwin University,Darwin,Diploma of Indigenous Research,"College of Indigenous Futures, Arts and Society",CSP supported,N/A,AUD,Years,1.0,Year,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/diploma-indigenous-research-yinre1-2021,English,D,Want to base your research on Australian Indigenous knowledge? Ready to make a positive change for both Indigenous and non-Indigenous Australians through collaborative research?,"You will graduate with the knowledge and skills that are useful for research within Aboriginal and Torres Strait Islander contexts, organisations and communities, government departments and agencies or private agencies and organisations that are involved in Indigenous research.",Australia,Yes,Yes,Yes,Yes,Yes,
DIP,Charles Darwin University,Online,Diploma of Indigenous Research,"College of Indigenous Futures, Arts and Society",CSP supported,N/A,AUD,Years,1.0,Year,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/diploma-indigenous-research-yinre1-2021,English,D,Want to base your research on Australian Indigenous knowledge? Ready to make a positive change for both Indigenous and non-Indigenous Australians through collaborative research?,"You will graduate with the knowledge and skills that are useful for research within Aboriginal and Torres Strait Islander contexts, organisations and communities, government departments and agencies or private agencies and organisations that are involved in Indigenous research.",Australia,Yes,Yes,Yes,Yes,Yes,
ADEG,Charles Darwin University,Darwin,Associate Degree of Information and Communication Technology,"College of Engineering, IT and Environment",CSP supported,"29,616.00",AUD,Years,2.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.0,Year 12,https://www.cdu.edu.au/study/associate-degree-information-and-communication-technology-xict01-2021,English,A,The Associate Degree of Information and Communication Technology (ICT) will prepare you to be part of a rapidly evolving field and continually develop new applications to enhance the world we live in.,"Graduating from this course may lead to career opportunities as an information technology specialist in government, private companies and non-government organisations (NGO) as an analyst, technician, web designer, developer or system administrator.",Australia,Yes,Yes,Yes,Yes,Yes,
